,mom1.csv,mom12.csv,mom3.csv,mom6.csv,mom9.csv,average
1992M05,-0.0019664300647937224,-0.005805169764986223,-0.002108285233985535,-0.0008455781678904662,-0.007635050769670903,-0.00367210280026537
1992M06,0.0007130431551207331,-0.005599091792397185,-0.0019506906858188823,-0.0007015195907204028,-0.007397394811872531,-0.002987130745137653
1992M07,0.0011591901377483367,-0.005170138914595951,0.0014456509099566419,-0.0003234218335990667,-0.006931550145528548,-0.0019640539692037176
1992M08,-0.0017991919707816772,-0.0055073500583945325,0.000807518397767711,-0.0007419989567364451,-0.007253871029829386,-0.002898978723594866
1992M09,0.0006140148819338911,-0.0053756094456463965,0.0008800167921343006,-0.0006701231284186298,-0.007094968225230828,-0.0023293338250455326
1992M10,-0.001706484198998656,-0.005352042470823558,-0.001565839838548837,-0.002072397536701267,-0.007047848014018255,-0.0035489224118181147
1992M11,-0.002007730986493557,-0.00557179208704565,-0.001848632712840704,-0.0007091883886330774,-0.00725106728404627,-0.0034776822918118518
1992M12,-0.002003556174445442,-0.005522978189021346,-0.0018468575319111635,-0.0007226057986929747,-0.007179176723774557,-0.0034550348835690964
1993M01,-0.0022058314331946704,-0.005658504705979092,-0.002037887032091826,-0.0009284280848370304,-0.007296944965080541,-0.0036255192442366316
1993M02,-0.0021793427010779773,-0.0055923335703595015,-0.002015299443633389,-0.0009202490541351484,-0.00720835886072247,-0.0035831167259856972
1993M03,0.0005432527248792887,-0.005512720975743364,-0.001977463563738554,-0.0008964522817979805,-0.007106555635111382,-0.0029899879463023984
1993M04,0.001241610390839215,-0.0035243484308046455,0.0007946135387415674,-0.002489134577506283,-0.006494811581807856,-0.0020944141321076006
1993M05,0.002489040308414806,-0.001502868835960782,0.0022387686675002265,-0.0008926551786971525,0.0045694546762238405,0.0013803479274961876
1993M06,0.0025691891821413037,-0.00128430446241399,0.0023354261084623943,-0.0007289115383411796,0.004633650582962371,0.0015050099745621797
1993M07,0.0035712387126325966,0.00031051968200283137,0.0034874785356375,0.0005485350220710155,0.0059611431703565105,0.002775783024540091
1993M08,-0.0021366681546500068,-0.0005069553486388339,0.0028030430861513034,-0.00011919029222445446,0.005093014451081074,0.0010266487483438166
1993M09,-0.0031279226728072413,-0.0022111041474944474,-0.0014151575353054688,-0.001514936814558921,0.0034142120146359277,-0.0009709818311060301
1993M10,0.0029710489415666294,-0.0016039675195951716,-0.0010835925147644923,-0.0010308462523310887,0.0038569840981734138,0.000621925350609858
1993M11,0.0033619311616152536,-0.0009521770681968633,-0.0007198642955115139,-0.0005056812613121853,0.004347412281104471,0.0011063241635398322
1993M12,0.0038446730802728017,-0.0001824946243413261,0.0014294896548453857,0.00012113591507949772,0.004952813957808576,0.002033123596732987
1994M01,0.003986499756343,9.937110485278098e-05,0.0016349650121234983,-0.00034782994047806784,0.005114241773561796,0.0020974495412806014
1994M02,-0.002751416449063513,-4.348567420923988e-05,0.001490294231084358,0.00034916909545701,0.004887546436906189,0.0007864215280349607
1994M03,0.003826395185379339,0.00017631094286895375,0.0016478950802279611,0.0005287822494272451,0.004999746413624601,0.00223582597430562
1994M04,-0.0025711827434218826,-0.00016539007768818104,-0.0002815379285782804,0.00023246186017770033,-0.005472498814188852,-0.001651629540739899
1994M05,0.003520933789858686,4.8205576167296114e-05,0.001338086290297253,0.0004080212382534251,0.00459519754963968,0.001982088888843268
1994M06,0.003585727771247269,0.00019930570656148238,0.0014464480031482522,0.0005313840003309438,0.004657006744950742,0.0020839744452477377
1994M07,-0.00239569226723722,-0.00493492057022266,0.001378313142082308,0.0004777739647065401,0.004525374201284837,-0.00018983030587723868
1994M08,-0.0025377010030430015,0.0001429102630324669,-0.000146319593019538,-0.00042973970458691545,0.004215068203674953,0.00024884363321159313
1994M09,0.0034951393766662333,0.0007563217258609164,0.001146271160798393,0.000259802908069124,0.004717872822571955,0.0020750815987933243
1994M10,-0.0020767106015032503,0.0006408348335701338,0.0010407755392103754,0.00016794525960001474,0.004544059204822044,0.0008633808471398635
1994M11,-0.002297965968407534,0.0002826247495803895,0.0007253525771943679,-0.0001342530012097637,0.004145351021893055,0.0005442218758101029
1994M12,-0.0025660253831275336,-0.005036556916530584,0.00025876207735685806,-6.155995658712037e-06,-0.00527473878121312,-0.002524942999834619
1995M01,-0.0025541490523447122,-0.00499603467350007,0.00023698644987105375,-2.5497584235269873e-05,-0.005230898632138393,-0.0025139186984694784
1995M02,-0.002593167448909303,-0.005005297944357106,0.00016687409618411575,-9.498166113852945e-05,-0.0052375077772568385,-0.0025528161470955322
1995M03,0.003367277104178891,-0.004835954217062503,0.00035615659006120264,2.1953910187801537e-05,-0.00506349482251811,-0.0012308122870305436
1995M04,0.00396048705588005,-0.0001362270316318222,0.0010372661045950655,-0.0004906190543368989,0.0036912198995927327,0.0016124253948198255
1995M05,-0.0024464915705857027,-0.00030716639873122186,0.000874093411912583,-0.0006337224460451215,0.00347038069975005,0.00019141873926011732
1995M06,-0.002430479195111727,-0.00032013761967399947,0.0008461000823810079,-0.0006402690722661759,-0.004468838519059703,-0.0014027248647461195
1995M07,-0.002509787257085812,-0.004250641060296296,0.0002767675701391645,-0.0007632791215892785,-0.004523180950944054,-0.0023540241639552553
1995M08,0.0037688365593074027,-0.00046654474926759084,0.0002885391974552031,-0.0007340403906661887,0.0033991960067024174,0.0012511973247062488
1995M09,-0.0024658509578784973,-0.0041881319385631876,0.0002850884908369492,-0.0007241033531787213,0.003346614934421323,-0.0007492765648724267
1995M10,-0.002468456985847755,-0.004171543599458856,0.00025197438072572387,0.0005707733180487008,0.0032550725654274665,-0.000512436064220944
1995M11,0.0037183377559623807,-0.0004593194096272862,0.0007038877921378466,0.000596156736757664,0.0032475900991825813,0.0015613305948826372
1995M12,-0.0024097805328941835,-0.0004538688172156056,0.0002794663911245657,0.000587971807741009,0.0031981265376109028,0.00024038307727333773
1996M01,0.003667886836966931,8.196150169480654e-05,0.0006925014049180048,-0.000751104422575911,0.003642201103631771,0.0014666892849271207
1996M02,0.003838484817770642,0.0003392225764203092,0.0009132059248349153,-0.0005138742093133523,0.003830225821563501,0.001681452986255203
1996M03,-0.0020070132870503524,4.476343156555908e-06,0.0006068919418102782,-0.0007970762707756839,0.0034698842069078323,0.000255432586809726
1996M04,-0.002099773487616646,-0.004095441501365681,0.0006442468824498454,-0.0009240646295626278,0.0032765775993315767,-0.0006396910273527064
1996M05,-0.002118158935826617,-0.00015153362522762458,0.0005965535318543237,-0.0009613006048012097,0.003179758252451227,0.00010906372369001993
1996M06,-0.0023190463541754277,-0.004092134905947946,0.000368923293831763,0.0009658274871195243,-0.00445760958324861,-0.0019068080124841394
1996M07,-0.002365902513880613,-0.004120429427028751,0.0002942659395128755,0.0008794302640455718,-0.004482786425284325,-0.0019590844325270483
1996M08,0.0035103756685814272,-0.003961554475684257,0.0004038445859695434,0.0009898123277712059,-0.0043146918931454515,-0.0006744427573015064
1996M09,-0.0022271686347939404,-0.0040525579403748934,0.0002697133673379553,0.0008403980865726825,-0.004404824411929682,-0.0019148879066375757
1996M10,-0.002290662479295816,-0.004097037312943632,0.0001820369278041662,0.0007408005235993538,-0.004446950791446282,-0.001982362626456442
1996M11,-0.00237119497010558,-0.004158947382787957,7.815459431277975e-05,0.0006242078933687897,-0.004507114230769652,-0.0020669788191963238
1996M12,-0.002554970607603524,-0.004324480648727917,-0.00012643902607939342,0.0004007460280680117,-0.004674209948813176,-0.0022558708406311997
1997M01,-0.002869730738912167,-0.004621366941237322,-0.0004590111506445352,4.1620031907726e-05,-0.004976730924420943,-0.0025770439446614482
1997M02,-0.0029323006924207003,-0.004666420532722605,-0.0005439887480869002,-5.388357352636663e-05,-0.005019514379733775,-0.0026432215852980694
1997M03,0.00330635972820325,-0.004450098308443604,-0.0003718905649068633,0.00012380722743221686,-0.0047929670481093815,-0.0012369577931648766
1997M04,-0.0027331479715110227,-0.00471957336510366,-0.000675396944934391,-0.00020333931660045275,-0.0050671446949746395,-0.0026797204586248334
1997M05,-0.0027165418960094197,-0.004683842830203114,-0.000678862957557372,-0.00021178364946658089,-0.005026866530728359,-0.0026635795727929694
1997M06,-0.002726304548291255,-0.004674595255691918,-0.0007075726945713478,-0.0002468867637823065,-0.0050139480015235155,-0.0026738614527720686
1997M07,-0.0032312165322409903,-0.0051561434044859284,-0.001217194920594637,-0.0007913448243296387,-0.005506332343460181,-0.003180446405022275
1997M08,0.0028658233055035894,-0.0050599106802839385,-0.0011592160290990862,-0.0007341304107487094,-0.005403896831767119,-0.0018982661292790525
1997M09,0.0029004653852916507,-0.004959614021885622,-0.0010965458658198574,-0.0006719366031847734,-0.005297399441381509,-0.0018250061093960223
1997M10,0.003057940280125074,-0.004767271236853042,0.0004594908287383669,-0.000513423686215379,-0.005096344144209949,-0.001371921591682986
1997M11,-0.003152399942782262,-0.005159945635611396,-0.000942819023752112,-0.0009615699435039306,-0.005497027507958091,-0.0031427524107215583
1997M12,-0.0032903902829599647,-0.005274667729847823,-0.0010944997172464056,-0.0011202284912219954,-0.005611815811637158,-0.003278320406582669
1998M01,0.0024479797863703953,-0.005195187608084823,-0.0010530521681116581,-0.0010766036848942617,-0.005527006167216026,-0.002080773968387275
1998M02,0.0030863205261667417,-0.004648189487215642,-0.00017246011244915268,-0.0012156517360507719,-0.0049619088452299755,-0.0015823779309557598
1998M03,-0.003226483590728136,-0.004813735923395252,-0.00047353123794347185,-0.0005474814106891019,-0.005129118190050722,-0.0028380700705613366
1998M04,0.002775246910852883,-0.004464737229138232,-1.9099873073619546e-05,-0.0014958958504743287,0.002855698156576665,-6.975757705132632e-05
1998M05,-0.002872792860981534,-0.004884041451070334,-0.0005475508044180716,-0.002135756186735016,-0.004767845816970031,-0.0030415974240349973
1998M06,-0.0031414235542972157,-0.005119123321598956,-0.0008247963099266026,-0.0002216135516744727,-0.005012360929607721,-0.0028638635334209935
1998M07,0.002130363542687963,-0.004983349668534124,-0.0007240033499534455,-0.00012172257314119208,-0.004872725929460867,-0.0017142875956803333
1998M08,-0.0030149888484673664,-0.005234838827996404,-0.001016547032152835,-0.0004328698516271486,-0.005134009653632989,-0.0029666508427753486
1998M09,0.0017074964848974926,-0.0051469693699816195,-0.0009632293081535569,-0.0003823832754897432,-0.005043960642073032,-0.001965809222160092
1998M10,0.001883722673704177,-0.004960616282732729,-0.0008091731182549222,-0.00022665067039792544,-0.004852069592573387,-0.0017929573980509574
1998M11,-0.0029407851050058348,-0.004967348983533807,-0.0006857533272287637,-0.0002753227967949886,-0.004859960220668168,-0.0027458340866463125
1998M12,-0.003002379945128786,-0.005007283886937428,-0.0008001740006231105,-0.0003584887481165717,-0.004902158923872479,-0.002814097100935675
1999M01,-0.0029904897792914133,-0.004980060369202218,-0.0008509050507037284,-0.0003696982520595747,-0.0048749037329618335,-0.0028132114368437534
1999M02,0.0017976665416438746,-0.004804836790551407,-0.0008107742130290667,-0.0025063460910023667,-0.004694715673657996,-0.0022038012453193924
1999M03,-0.002817348084880978,-0.004896807202549482,-0.0007042503137520483,-0.002674575264164667,-0.004790636521729513,-0.003176723477415337
1999M04,-0.00292687717380151,-0.004980270584360529,-0.0008258118261238643,-0.00022339601585822665,-0.004877706659344366,-0.0027668124518976994
1999M05,-0.002977574960777109,-0.005010408772381085,-0.0008912381264258921,-0.00029614537557952374,-0.004909658804089297,-0.0028170052078505814
1999M06,-0.003397837306803578,-0.005378673308892745,-0.0013079619582913207,-0.0007318775106240098,-0.0052906153415230445,-0.0032213930852269396
1999M07,-0.003447973108963266,-0.005409178647286192,-0.0013725256679958013,-0.0008033940477158682,-0.005322801314484036,-0.0032711745572890335
1999M08,0.0015965687101777114,-0.005326651535713196,-0.0013189906957942084,-0.0007527928914768681,-0.0052383398289944545,-0.0022080412483602035
1999M09,0.0018291504439311127,-0.005112238115732658,-0.0009996810920203044,-0.0005600527326800295,-0.005017868598201287,-0.0019721380189406334
1999M10,0.0032626828117633937,-0.00045519767253702223,0.0006233768522751252,-0.002828052590027056,0.002115159211137913,0.0005435937225224707
1999M11,-0.0033742981596677503,-0.001219795944242391,-1.7526186682997966e-05,-0.0034278671832434684,0.001387163979146534,-0.0013304646989380146
1999M12,-0.0035641051556185082,-0.004060523218761197,-0.0003249804394721237,-0.003695199777249541,-0.00393402487255518,-0.0031157666927313097
2000M01,0.0026554230135701572,-0.001575957968949764,-0.0011278756388296736,-0.003597341688860174,0.001029523697939959,-0.0005232457170258991
2000M02,0.0031508062670407063,-0.0008605015350236925,-0.0002663109480336568,-0.0029902291540479667,0.0016473688920663945,0.00013622670440035692
2000M03,-0.0034956365524792137,-0.0014776560106631656,-0.0007838892564593124,-0.003470972274809543,0.0010531537949381399,-0.0016350000598946187
2000M04,-0.0036012893592831823,-0.0016818700239768546,-0.0007314242649821835,0.0005316072755897322,0.0008351733852193744,-0.0009295605974866227
2000M05,-0.003679051266641729,-0.0018370610231715585,-0.0008285694188837582,0.0004211426688157499,0.0006623193438662438,-0.0010522439392030105
2000M06,0.002640843845481689,-0.0013859052401816187,-0.0009611777760741328,-0.0036160768445595735,0.0010444815799297473,-0.0004555668870807777
2000M07,-0.003391320024966604,-0.0015269052171539088,-0.0010863544694898794,0.0006737705090738119,-0.00386693478963432,-0.0018395487984341802
2000M08,-0.0035329924417719415,-0.0017811060860952205,-0.0005740873094267241,0.0005009598532427962,-0.003999499692218935,-0.001877345135254005
2000M09,-0.0035108764444554573,-0.0017678403257593098,-0.0005754126130457088,0.0004911383049503765,-0.003974666692888215,-0.0018675315542396626
2000M10,-0.003590989935416102,-0.003994499767310083,-0.0006754880113923613,0.0003803849604081266,-0.004048232019430405,-0.0023857649546281646
2000M11,-0.003688799562187048,-0.004084918591151784,-0.0007924208458674,0.00025254769589258313,-0.004138926682157224,-0.0024905035970941747
2000M12,0.002487273560736298,-0.003943777631824167,-0.0006739130882437626,0.00036575202837091825,-0.0039963293866330935,-0.0011521989035187612
2001M01,-0.003544164597223764,-0.004025038055377672,-0.0007807883281456833,0.000248492888955102,-0.004077802466992117,-0.0024358601117568266
2001M02,-0.003642149505786249,-0.004114506410523428,-0.000895613619865686,0.0001232603465361551,-0.0041675407040756,-0.0025393099787429617
2001M03,-0.003650437166665319,-0.004118950806685907,-0.0009237917041383293,8.678595986336281e-05,-0.00417163042945421,-0.0025556048294160805
2001M04,-0.003683866524986742,-0.004147326070415448,-0.0009759035345102606,2.5965822363687082e-05,-0.004199829574639997,-0.002596191976437752
2001M05,0.002307041923665813,-0.003844871400683942,-0.0013087324434470425,-0.0037103638072875427,-0.0038948212489807446,-0.002090349395346692
2001M06,-0.003368977846663563,-0.003897472437431671,-0.001418104807608222,0.0003087092436202276,-0.00394744122278884,-0.0024646574141744134
2001M07,-0.0034723379946799363,-0.003991287685624813,-0.0015898562518826694,0.00017982728094024223,-0.004041567438803512,-0.0025830444180101374
2001M08,0.0021685862144231534,-0.003926717793694299,-0.0006920467864920986,-0.003793344617999926,-0.003976188746555329,-0.0020439423460637
2001M09,0.0025209154405154213,-0.0036421629506994957,-0.0015163932076641589,-0.0033494041373960328,0.0008860913983634146,-0.0010201906913761703
2001M10,-0.0034077858105679474,-0.0019186941165276485,-0.001514869574281095,-0.0033281543259149594,0.0008591954094584252,-0.0018620616835666448
2001M11,-0.0036110671626206955,-0.0036265147349681627,-0.0018258083123385794,0.00021677895670300175,0.00048374546711489,-0.0016725731572219092
2001M12,0.0024819745694137046,-0.003517048808604592,-0.00042052717221836226,-0.0036231106595726982,0.0006217892467311505,-0.0008913845648501596
2002M01,0.0026817762674686066,-0.0022828860611928186,-0.0016780862412297017,-0.0033464258518618385,0.0008751243826648023,-0.0007500995008301901
2002M02,0.0029897084189391947,-0.0018338275207155034,-0.0013093342622740476,-0.00295645416884797,0.0012525758751057575,-0.0003714663315585138
2002M03,0.003001617692433504,-0.0017600447023061467,-0.0012529495903237779,-0.002882507594026317,0.0012858768606534782,-0.00032160146671385195
2002M04,0.0032247988742153282,-0.0014230265661609768,-0.0009755212045857329,-0.002585620163498066,0.001562838902176694,-3.9306031570550705e-05
2002M05,0.0035192812534286335,-0.0009995923369017644,-0.000624311505623744,-0.00221459926597169,0.0019208895592034672,0.0003203335408269805
2002M06,0.003727417972242523,-0.0006868703864946718,-0.00036484531796706715,-0.0019366355388349631,0.0021780730797306067,0.0005834279617352855
2002M07,-0.0034945228000167984,-0.000924299140877442,-0.0005681874546871275,-0.002126428684622868,0.0019277094631376611,-0.001037145723413315
2002M08,-0.003615023130396964,-0.001144980396642994,-0.000255652363324237,-0.002302871230778326,0.0016931214008438595,-0.0011250811440597322
2002M09,0.003495332353217696,-0.0008633614383828057,-8.619746762510453e-05,-0.0020510230835838377,0.0019241147327323897,0.00048377301927166755
2002M10,-0.0034189618997447976,-0.0009672468799773,-0.0001567817512354412,-0.002128505224513741,0.0017987680611383683,-0.0009745455388665822
2002M11,0.0033693647782777865,-0.0008354958407653297,-0.0007580455220443339,-0.002004516159050751,0.0018924956754472555,0.0003327605863729255
2002M12,0.003669493253846387,-0.0004297940335563134,-0.0004038011553395319,-0.0016451964913686188,0.0022413821340167184,0.0006864167415197282
2003M01,0.004235022325014879,0.0002909395003125657,0.00022745115168637428,-0.001014141467314887,0.0028841731334951406,0.0013246889286388148
2003M02,0.004229012076401559,0.00032617547051281984,0.0002589646760000496,-0.0009717152988310816,0.0028910102494495555,0.0013466894347065805
2003M03,-0.003316752552967334,-0.00017446059600393282,-0.00018021830958930927,-0.0013915492390442006,0.002399677328345488,-0.0005326606738518577
2003M04,-0.003536559551786644,-0.0005337772148511469,-7.952910507924838e-05,-0.0016908036949300697,0.0020397830468274944,-0.0007601773039639227
2003M05,0.0037739886223081363,0.00024585152122049347,0.00043706888487286957,-0.0010061065314800237,0.0027414412837323317,0.0012384487561307616
2003M06,-0.0029883402489710607,0.00019358702345154263,-0.0004962305417828344,-0.0010401931228272336,0.002668698533289062,-0.00033249567136810486
2003M07,-0.0029783128584667732,0.00017575018232593009,-0.0005059387332055355,0.00030474077958278435,0.002628478324335283,-7.505646108566219e-05
2003M08,0.0036979019551871073,0.0004419991149231051,-0.0002601175219087058,-0.0010447438333053734,0.002854005835515572,0.001137809110082341
2003M09,0.004084136693519396,0.0009148657450245533,0.00017221382626225485,-0.0006169069389336865,0.003273395146632878,0.0015655408945010791
2003M10,-0.0027733635017451594,0.0008716754944889543,0.00013989629603607166,-0.0006415194834566057,0.0032111660289874796,0.0001615709668621481
2003M11,0.00401864550871427,0.0011566893847548246,0.0004036413934304999,-0.00037785903703365157,0.003456413059011514,0.0017315060617754913
2003M12,0.004415909903419067,0.0016318799275675915,0.0008395859013343622,5.358689742365394e-05,0.003880457624788418,0.0021642840509066186
2004M01,0.004673355754665425,0.0019482760292183219,0.001132607541316178,0.0003458198432017827,0.004156643362396114,0.0024513405061595646
2004M02,-0.0025477327720668697,0.0018049397776703337,0.0010098951454141413,0.00023281269844109857,0.004002548061095074,0.0009004925821107556
2004M03,0.004522716889089276,0.00205445114959276,0.0012427434364913497,0.00046631546929948255,0.0042171551154344886,0.0025006764119814714
2004M04,-0.002336767854440059,0.0019459819147248187,0.001151264619391617,0.00038352148210463687,0.004096375184761575,0.0010480750693085176
2004M05,-0.0028568101260019584,0.001198491510199224,0.0004007869976505186,-0.00026538428228998774,0.0033756851242502522,0.00037055384476160976
2004M06,0.004404443999422334,0.0013420958352462187,0.0005134621753400458,0.0004934433244019443,0.0034918547605956975,0.002049060019001248
2004M07,0.004571036019699033,0.0015516721134042222,0.0006759249253896116,0.000664172203746405,0.0036705182791600607,0.0022266647082798663
2004M08,0.004672482371425401,0.001689459252730213,0.0004795482631442996,0.0007789372560502582,0.0037821752816975997,0.002280520485009554
2004M09,0.004648885833756278,0.0016903900163289833,0.000490499567416371,0.0007860835061892902,0.00376546544551353,0.0022762648738408903
2004M10,0.004990871870044353,0.0020888216825312843,0.0008725050941087051,-0.00012622373576469262,0.004123362969277488,0.0023898675760394275
2004M11,0.00531049133803633,0.002461934526553371,0.001231121330231168,0.000234662632274132,0.004458076381936758,0.002739257241806352
2004M12,-0.0027236467944727473,0.002387340188934415,0.00117138526819981,0.00018385401681892007,0.004371400228809207,0.001078066581657921
2005M01,-0.0029992297667555613,0.0019892983798521237,0.0007851824906139324,-0.00016510918700195568,0.00397988063617975,0.0007180045105776579
2005M02,0.005219076092935026,0.002058450723901882,0.0008475646392250716,-8.443807030371884e-05,0.004029076136159543,0.002413945904383561
2005M03,0.0053685448340161,0.0022448378997090685,0.0010022617914245708,0.00010412892609826317,0.004189260626823464,0.002581806815614293
2005M04,-0.0029120340840860346,0.002132366059211783,0.0008088296639029403,1.697047613262773e-05,0.00406760529550369,0.0008227474821330012
2005M05,-0.002996522800669307,0.001984014422983682,0.0009218540238027661,0.0011072519313011732,0.003912192416892163,0.0009857579988620953
2005M06,0.005238561716272129,0.0021666110595023255,0.001074198454183926,0.0012667724556792168,0.004069739409273784,0.0027631766189822765
2005M07,-0.002818399575390303,0.001991785051168212,0.0009419346606450858,-0.00010369722205423246,0.003889647150618494,0.0007802540129974512
2005M08,0.005047931062572673,0.002185161711097534,0.0006770003842864354,9.386622408721098e-05,-0.0036892980588342627,0.000862932264641918
2005M09,0.005281233918274413,0.0024509587896217253,0.0009505479959039831,0.00035939753639031716,0.0040580122819404586,0.0026200301044261793
2005M10,0.005521912536407918,0.002723906753509806,0.0012310118248782076,0.0006316536020988847,0.004306191228457181,0.0028829351890703996
2005M11,0.005612661137517701,0.0028404628846866145,0.0013574100081353247,0.0007568649877682217,0.004405462350073332,0.0029945722736362387
2005M12,0.006098123850061859,0.003366866635148512,0.0018871489940671979,0.0012675085004021352,0.004896351649646821,0.0035031999258653052
2006M01,0.006582973216983859,0.003891993377457406,0.0024155793068104245,0.001777181891213053,0.005386551186968009,0.00401085579588655
2006M02,0.0066522346643578196,0.003984799685888703,0.002518239061453825,0.0018800054333581704,0.005464161971991179,0.0040998881634099395
2006M03,0.00675015456597397,0.004107004468170628,0.002649702563886275,0.0020103780127000604,0.0055700977029510875,0.004217467462736405
2006M04,0.007525980248785657,0.004932618536569048,0.003473858540310921,0.002803558368208433,0.006348873978319054,0.0050169779344386226
2006M05,0.008150577549082461,0.005600521505151449,0.004142679076498505,0.003448503025502994,0.0069774749668054924,0.005663951224608181
2006M06,-0.002631500792397718,0.004502269666462604,0.0030714964682246977,0.0024278258902833655,0.005916723542292754,0.002657362954973141
2006M07,0.007073638776694435,0.0048828130002552175,0.0034569639676838757,0.0028015389220044113,0.006270854634095466,0.004897161860146681
2006M08,0.0071346616988845965,0.004961872348113546,0.0011032020603972256,0.002890729733466814,0.00633670548747867,0.00448543426566817
2006M09,-0.002254055485988171,0.004539708459982403,0.0035452768216506165,0.002506402329500239,0.005922697586596982,0.002852005942348414
2006M10,-0.002379814637555971,0.004347836690354814,0.0007576819410545304,0.0011258832528313711,0.00572920512809633,0.0019161584749562148
2006M11,0.006709039712194558,0.004893110976253371,0.0033620014535299825,0.0016633476698966051,0.006242166815709239,0.004573933325516751
2006M12,0.006703709306793303,0.0049007681098818855,0.003380673763580968,0.0023391393894416383,0.006240203269053429,0.0047128987677502445
